threshold,sensitivity,specificity,precision,f1,accuracy,youden,tp,fp,tn,fn
0.67,0.4144736842105263,0.8937677053824362,0.45652173913043476,0.43448275862068964,0.8088578088578089,0.30824138959296254,63,75,631,89
0.675,0.4144736842105263,0.8951841359773371,0.45985401459854014,0.43598615916955014,0.8100233100233101,0.3096578201878635,63,74,632,89
0.68,0.4144736842105263,0.896600566572238,0.4632352941176471,0.4375,0.8111888111888111,0.3110742507827644,63,73,633,89
0.685,0.4144736842105263,0.8980169971671388,0.4666666666666667,0.4390243902439025,0.8123543123543123,0.3124906813776651,63,72,634,89
0.69,0.4144736842105263,0.9008498583569405,0.47368421052631576,0.4421052631578947,0.8146853146853147,0.31532354256746675,63,70,636,89
0.695,0.4144736842105263,0.9008498583569405,0.47368421052631576,0.4421052631578947,0.8146853146853147,0.31532354256746675,63,70,636,89
0.7,0.4144736842105263,0.9008498583569405,0.47368421052631576,0.4421052631578947,0.8146853146853147,0.31532354256746675,63,70,636,89
0.705,0.40789473684210525,0.9022662889518414,0.4732824427480916,0.4381625441696113,0.8146853146853147,0.31016102579394667,62,69,637,90
0.71,0.40789473684210525,0.9022662889518414,0.4732824427480916,0.4381625441696113,0.8146853146853147,0.31016102579394667,62,69,637,90
0.715,0.40789473684210525,0.9022662889518414,0.4732824427480916,0.4381625441696113,0.8146853146853147,0.31016102579394667,62,69,637,90
0.72,0.40789473684210525,0.9022662889518414,0.4732824427480916,0.4381625441696113,0.8146853146853147,0.31016102579394667,62,69,637,90
0.725,0.40789473684210525,0.9036827195467422,0.47692307692307695,0.43971631205673756,0.8158508158508159,0.3115774563888474,62,68,638,90
0.73,0.40131578947368424,0.9036827195467422,0.4728682170542636,0.4341637010676157,0.8146853146853147,0.30499850902042636,61,68,638,91
0.735,0.40131578947368424,0.9050991501416431,0.4765625,0.4357142857142857,0.8158508158508159,0.3064149396153273,61,67,639,91
0.74,0.40131578947368424,0.9065155807365439,0.48031496062992124,0.43727598566308246,0.817016317016317,0.3078313702102282,61,66,640,91
